image,label,ssa_votes,partition,tile_tissue_pct,n_empty_cells,min_cell_pct,max_cell_pct
MHIST_bhy.png,SSA,6,test,39.77,5,0.0,92.44
MHIST_bhz.png,HP,0,train,83.99,0,16.26,99.71
MHIST_bia.png,HP,0,train,38.78,3,0.83,80.71
MHIST_bib.png,SSA,6,train,55.99,2,0.0,94.07
MHIST_bic.png,HP,1,train,57.8,3,0.26,97.54
MHIST_bid.png,HP,1,train,50.61,4,0.64,97.83
MHIST_bie.png,SSA,4,train,85.57,0,62.28,100.0
MHIST_bif.png,HP,0,test,39.03,7,0.0,99.71
MHIST_big.png,SSA,5,train,56.37,3,0.0,97.64
MHIST_bih.png,SSA,6,train,86.03,0,6.6,100.0
MHIST_bii.png,SSA,6,train,64.63,2,2.3,97.64
MHIST_bij.png,HP,2,test,87.52,0,35.55,98.98
MHIST_bik.png,HP,0,train,38.38,8,0.0,99.27
MHIST_bil.png,HP,0,test,89.43,0,76.82,98.47
MHIST_bim.png,HP,0,test,67.79,2,0.0,99.23
MHIST_bin.png,SSA,4,test,56.85,3,0.0,99.2
MHIST_bio.png,SSA,7,train,75.38,0,7.72,99.97
MHIST_bip.png,SSA,6,test,49.31,3,0.0,87.91
MHIST_biq.png,HP,1,train,76.15,0,13.74,97.77
MHIST_bir.png,HP,3,train,63.38,4,0.0,98.53
MHIST_bis.png,HP,1,train,56.18,1,0.0,95.12
MHIST_bit.png,SSA,4,train,58.52,3,0.0,100.0
MHIST_biu.png,HP,1,test,71.27,1,0.06,99.87
MHIST_biv.png,HP,2,train,70.32,0,7.17,95.98
MHIST_biw.png,SSA,5,train,58.66,2,0.0,95.54
MHIST_bix.png,HP,2,test,61.34,3,0.0,98.02
MHIST_biy.png,HP,2,test,55.7,3,0.0,96.65
MHIST_biz.png,HP,0,test,95.72,0,88.78,99.84
MHIST_bja.png,SSA,6,train,58.84,2,2.39,97.74
MHIST_bjb.png,HP,1,train,69.14,0,9.09,100.0
MHIST_bjc.png,HP,3,train,57.08,2,0.0,95.63
MHIST_bjd.png,SSA,6,test,55.89,4,0.13,94.61
MHIST_bje.png,HP,0,test,88.07,0,66.84,95.95
MHIST_bjf.png,HP,0,train,40.89,8,0.06,99.11
MHIST_bjg.png,HP,1,train,54.62,3,0.0,95.22
MHIST_bjh.png,HP,1,test,50.06,5,0.0,98.02
MHIST_bji.png,SSA,4,train,61.69,4,0.0,99.9
MHIST_bjj.png,HP,0,train,58.07,4,0.0,90.85
MHIST_bjk.png,HP,0,train,78.28,1,0.06,99.04
MHIST_bjl.png,HP,0,train,86.8,0,54.56,98.21
MHIST_bjm.png,HP,0,test,81.56,0,28.51,95.95
MHIST_bjn.png,HP,0,train,72.08,1,0.96,98.53
MHIST_bjo.png,HP,3,train,80.84,0,14.48,97.54
MHIST_bjp.png,SSA,6,train,78.47,0,17.79,99.81
MHIST_bjq.png,HP,3,train,44.24,6,0.0,100.0
MHIST_bjr.png,SSA,6,test,67.39,2,0.0,100.0
MHIST_bjs.png,SSA,5,train,60.2,4,0.0,96.01
MHIST_bjt.png,HP,2,test,47.2,4,0.0,98.69
MHIST_bju.png,HP,2,train,72.0,2,0.0,98.98
MHIST_bjv.png,HP,1,train,94.62,0,75.16,99.97
MHIST_bjw.png,HP,2,train,70.87,0,46.49,85.52
MHIST_bjx.png,SSA,6,test,83.08,0,40.02,100.0
MHIST_bjy.png,HP,1,train,69.38,1,1.47,93.85
MHIST_bjz.png,HP,0,train,82.66,1,0.29,99.97
MHIST_bka.png,HP,0,test,68.07,2,0.03,95.06
MHIST_bkb.png,SSA,6,train,73.94,0,13.81,99.62
MHIST_bkc.png,SSA,4,train,85.9,0,46.91,100.0
MHIST_bkd.png,SSA,6,train,46.3,5,0.0,94.67
MHIST_bke.png,HP,0,test,84.67,0,38.71,99.62
MHIST_bkf.png,HP,3,train,48.7,4,0.0,94.96
MHIST_bkg.png,SSA,4,train,63.03,2,0.03,99.43
MHIST_bkh.png,HP,0,test,48.34,6,0.0,100.0
MHIST_bki.png,HP,2,train,78.46,1,4.27,99.04
MHIST_bkj.png,SSA,5,test,71.17,0,5.52,100.0
MHIST_bkk.png,SSA,6,test,73.12,1,3.95,99.94
MHIST_bkl.png,SSA,5,train,59.02,0,11.86,96.78
MHIST_bkm.png,HP,1,train,89.04,0,43.65,100.0
MHIST_bkn.png,HP,1,train,75.11,0,8.1,99.87
MHIST_bko.png,HP,1,test,65.42,3,0.22,97.07
MHIST_bkp.png,HP,1,test,42.38,4,0.06,81.73
MHIST_bkq.png,HP,3,train,39.11,6,0.0,96.52
MHIST_bkr.png,HP,2,train,74.94,0,7.84,98.28
MHIST_bks.png,SSA,6,train,46.45,2,0.0,99.14
MHIST_bkt.png,HP,1,test,84.95,0,10.52,98.57
MHIST_bku.png,HP,0,test,41.69,6,0.0,99.46
MHIST_bkv.png,SSA,6,test,45.36,4,0.0,93.69
MHIST_bkw.png,HP,0,train,84.21,0,21.3,95.5
MHIST_bkx.png,HP,0,train,44.45,4,0.0,96.65
MHIST_bky.png,SSA,6,train,52.33,2,0.0,99.08
MHIST_bkz.png,HP,1,train,49.52,4,0.29,98.79
MHIST_bla.png,HP,1,train,95.55,0,78.19,99.65
MHIST_blb.png,HP,1,train,60.23,0,14.16,89.99
MHIST_blc.png,SSA,7,train,79.88,0,34.5,97.64
MHIST_bld.png,HP,1,test,64.42,3,0.0,99.94
MHIST_ble.png,SSA,7,test,72.46,1,0.0,98.95
MHIST_blf.png,SSA,7,train,72.21,1,0.0,99.94
MHIST_blg.png,SSA,4,test,66.13,2,0.06,99.08
MHIST_blh.png,SSA,4,train,60.6,2,0.1,98.21
MHIST_bli.png,HP,0,train,49.23,5,0.0,99.71
MHIST_blj.png,HP,3,test,62.87,1,0.0,96.05
MHIST_blk.png,HP,0,train,85.36,0,17.09,98.69
MHIST_bll.png,HP,0,train,60.51,1,0.7,94.9
MHIST_blm.png,HP,0,test,82.21,0,32.21,98.41
MHIST_bln.png,HP,1,test,55.28,3,0.0,87.24
MHIST_blo.png,HP,0,test,39.88,6,0.03,98.69
MHIST_blp.png,HP,3,train,49.07,4,0.0,99.43
MHIST_blq.png,HP,2,train,78.88,1,2.93,97.29
MHIST_blr.png,SSA,7,test,55.4,2,0.0,97.26
MHIST_bls.png,HP,3,train,69.48,1,0.89,98.25
MHIST_blt.png,SSA,4,train,70.78,0,12.69,97.83
MHIST_blu.png,SSA,6,train,71.99,0,25.73,98.6
MHIST_blv.png,HP,1,test,79.28,0,23.12,97.19
MHIST_blw.png,SSA,7,test,80.98,0,35.08,100.0
MHIST_blx.png,HP,0,train,58.4,3,0.0,98.5
MHIST_bly.png,HP,2,test,59.9,1,0.0,97.74
MHIST_blz.png,HP,3,train,57.93,5,0.0,100.0
MHIST_bma.png,HP,2,train,39.66,8,0.0,99.97
MHIST_bmb.png,SSA,4,train,61.32,3,0.0,98.37
MHIST_bmc.png,HP,3,test,85.1,0,26.69,97.26
MHIST_bmd.png,SSA,6,test,68.12,0,8.77,97.74
MHIST_bme.png,HP,1,train,94.07,0,80.52,99.84
MHIST_bmf.png,HP,1,train,72.33,2,0.19,99.52
MHIST_bmg.png,HP,1,test,87.08,0,65.72,98.34
MHIST_bmh.png,HP,2,test,57.74,2,0.0,96.11
MHIST_bmi.png,HP,0,train,88.48,1,3.51,100.0
MHIST_bmj.png,HP,2,train,89.1,0,27.17,99.94
MHIST_bmk.png,HP,1,train,74.17,0,13.49,95.89
MHIST_bml.png,HP,0,train,96.72,0,95.76,98.12
MHIST_bmm.png,HP,1,train,50.35,4,0.0,97.86
MHIST_bmn.png,SSA,6,test,65.53,3,0.0,99.84
MHIST_bmo.png,HP,0,train,62.25,2,0.35,97.07
MHIST_bmp.png,SSA,7,train,80.54,0,41.61,98.31
MHIST_bmq.png,SSA,4,train,88.47,0,77.61,98.53
MHIST_bmr.png,HP,2,train,82.95,0,69.16,95.54
MHIST_bms.png,SSA,6,train,82.78,0,13.42,99.9
MHIST_bmt.png,HP,1,test,93.02,0,87.53,98.47
MHIST_bmu.png,HP,3,train,86.22,0,16.71,98.85
MHIST_bmv.png,HP,1,test,86.8,0,45.73,99.74
MHIST_bmw.png,HP,1,test,86.98,0,78.44,95.66
MHIST_bmx.png,HP,0,train,37.51,7,0.0,97.07
MHIST_bmy.png,SSA,4,test,92.91,0,73.05,100.0
MHIST_bmz.png,HP,1,train,80.03,0,43.14,99.78
MHIST_bna.png,HP,1,train,60.86,3,0.0,98.79
MHIST_bnb.png,HP,0,test,80.91,1,0.57,99.65
MHIST_bnc.png,SSA,6,test,55.38,3,0.0,99.84
MHIST_bnd.png,SSA,6,test,90.74,0,30.23,100.0
MHIST_bne.png,HP,0,test,63.1,3,0.19,94.45
MHIST_bnf.png,SSA,6,train,48.72,4,0.0,97.42
MHIST_bng.png,HP,2,train,43.24,6,0.0,99.39
MHIST_bnh.png,HP,1,train,98.16,0,87.63,99.78
MHIST_bni.png,SSA,4,train,64.51,2,0.0,98.41
MHIST_bnj.png,SSA,7,train,63.1,3,0.03,95.85
MHIST_bnk.png,SSA,6,train,40.86,4,0.0,91.01
MHIST_bnl.png,HP,1,test,76.8,1,1.34,99.94
MHIST_bnm.png,HP,1,test,80.23,0,12.05,94.55
MHIST_bnn.png,HP,3,test,87.18,0,71.4,99.87
MHIST_bno.png,HP,1,train,96.12,0,65.78,100.0
MHIST_bnp.png,SSA,4,train,73.37,2,0.0,98.63
MHIST_bnq.png,HP,0,test,86.08,0,47.42,99.08
MHIST_bnr.png,SSA,4,train,66.36,0,31.7,92.89
MHIST_bns.png,HP,0,train,83.89,1,1.18,99.33
MHIST_bnt.png,HP,3,train,42.22,6,0.0,99.17
MHIST_bnu.png,HP,1,train,57.53,2,1.12,88.14
MHIST_bnv.png,HP,1,test,57.98,1,0.0,98.18
MHIST_bnw.png,HP,2,test,75.65,0,30.99,94.64
MHIST_bnx.png,SSA,4,train,75.71,1,3.32,100.0
MHIST_bny.png,SSA,4,train,45.31,3,0.0,86.07
MHIST_bnz.png,HP,1,train,95.4,0,91.36,99.74
MHIST_boa.png,SSA,6,test,71.7,1,4.27,94.61
MHIST_bob.png,HP,2,train,85.62,0,47.1,99.9
MHIST_boc.png,HP,2,train,95.0,0,68.49,100.0
MHIST_bod.png,HP,0,test,67.13,0,11.61,98.98
MHIST_boe.png,SSA,5,test,92.03,0,38.46,99.81
MHIST_bof.png,HP,1,test,70.2,3,0.0,99.87
MHIST_bog.png,HP,1,train,57.43,3,0.0,94.2
MHIST_boh.png,HP,1,train,66.47,1,3.41,98.37
MHIST_boi.png,SSA,5,train,90.72,0,69.16,99.39
MHIST_boj.png,HP,3,train,40.51,4,0.13,87.85
MHIST_bok.png,SSA,4,train,68.12,1,0.0,99.94
MHIST_bol.png,HP,3,train,84.86,0,66.49,97.26
MHIST_bom.png,HP,2,train,87.17,0,48.88,97.54
MHIST_bon.png,SSA,7,train,86.73,0,8.16,99.94
MHIST_boo.png,SSA,7,train,51.55,0,8.67,97.99
MHIST_bop.png,SSA,6,train,75.84,2,0.0,99.62
MHIST_boq.png,HP,1,train,68.44,3,0.0,99.14
MHIST_bor.png,SSA,6,train,63.37,1,0.0,98.72
MHIST_bos.png,SSA,5,train,68.59,0,13.74,99.55
MHIST_bot.png,SSA,6,test,75.42,0,24.52,100.0
MHIST_bou.png,HP,0,train,38.61,4,0.03,90.59
MHIST_bov.png,SSA,6,test,68.88,1,0.45,97.93
MHIST_bow.png,SSA,5,train,76.08,0,18.56,100.0
MHIST_box.png,HP,2,train,46.38,4,0.16,87.66
MHIST_boy.png,SSA,4,train,88.39,0,26.72,99.87
MHIST_boz.png,HP,2,test,76.69,0,63.74,94.93
MHIST_bpa.png,HP,1,test,93.35,0,70.85,99.97
MHIST_bpb.png,SSA,6,train,54.57,3,0.0,99.81
MHIST_bpc.png,HP,2,train,82.07,0,61.35,96.78
MHIST_bpd.png,HP,0,test,67.83,0,15.66,99.04
MHIST_bpe.png,HP,1,train,46.22,5,0.0,99.08
MHIST_bpf.png,SSA,5,train,66.47,3,0.0,98.28
MHIST_bpg.png,HP,2,test,42.02,6,0.0,99.46
MHIST_bph.png,HP,1,test,61.58,3,0.0,94.87
MHIST_bpi.png,HP,0,train,55.35,5,0.0,99.78
MHIST_bpj.png,SSA,4,train,76.17,0,43.78,99.49
MHIST_bpk.png,SSA,5,test,59.53,5,0.13,99.65
MHIST_bpl.png,SSA,7,train,60.79,4,0.0,98.28
MHIST_bpm.png,HP,1,train,51.98,3,0.03,98.95
MHIST_bpn.png,HP,0,test,47.74,4,0.03,93.18
MHIST_bpo.png,HP,1,test,93.54,0,85.84,99.52
MHIST_bpp.png,SSA,6,train,57.82,4,0.0,98.25
MHIST_bpq.png,HP,0,train,39.57,7,0.0,97.67
MHIST_bpr.png,HP,3,train,52.82,5,0.0,98.31
MHIST_bps.png,SSA,4,test,95.64,0,75.8,100.0
MHIST_bpt.png,HP,2,train,46.78,5,0.0,92.83
MHIST_bpu.png,HP,0,test,93.08,0,69.39,98.63
MHIST_bpv.png,HP,1,train,82.2,0,34.22,99.68
MHIST_bpw.png,HP,2,train,83.22,0,20.28,100.0
MHIST_bpx.png,HP,3,test,76.15,0,5.77,98.82
MHIST_bpy.png,HP,3,train,90.72,0,69.26,99.52
MHIST_bpz.png,HP,3,train,85.93,0,17.54,100.0
MHIST_bqa.png,HP,0,train,72.32,2,0.0,98.44
MHIST_bqb.png,HP,0,test,71.08,0,26.69,99.43
MHIST_bqc.png,SSA,6,test,65.32,0,21.91,99.97
MHIST_bqd.png,HP,0,train,78.41,1,0.0,100.0
MHIST_bqe.png,SSA,5,train,64.48,2,0.13,97.48
MHIST_bqf.png,HP,0,train,69.24,2,0.0,96.78
MHIST_bqg.png,SSA,6,test,48.74,5,0.0,99.59
MHIST_bqh.png,SSA,7,train,56.32,3,0.0,99.97
MHIST_bqi.png,SSA,5,test,49.66,2,0.13,98.41
MHIST_bqj.png,HP,0,train,59.47,2,0.0,99.55
MHIST_bqk.png,SSA,5,train,91.97,0,73.41,100.0
MHIST_bql.png,SSA,6,train,84.95,0,16.04,99.9
MHIST_bqm.png,HP,2,train,55.12,1,0.19,84.12
MHIST_bqn.png,SSA,4,train,58.22,3,0.0,98.47
MHIST_bqo.png,HP,0,train,77.9,0,19.96,91.61
MHIST_bqp.png,HP,0,train,42.16,7,0.0,98.12
MHIST_bqq.png,HP,3,train,64.32,0,19.42,92.89
MHIST_bqr.png,SSA,6,test,74.87,0,19.13,99.04
MHIST_bqs.png,HP,1,test,51.27,3,0.03,91.52
MHIST_bqt.png,HP,2,train,69.21,2,0.0,100.0
MHIST_bqu.png,HP,2,train,73.55,1,2.58,96.68
MHIST_bqv.png,SSA,4,test,65.45,3,0.0,99.3
MHIST_bqw.png,HP,0,train,79.1,1,4.85,100.0
MHIST_bqx.png,HP,0,train,71.27,0,7.62,97.74
MHIST_bqy.png,HP,1,train,41.96,3,0.0,94.45
MHIST_bqz.png,SSA,4,train,63.53,2,0.0,100.0
MHIST_bra.png,HP,1,train,44.22,8,0.06,97.54
MHIST_brb.png,SSA,4,train,69.69,1,0.0,98.72
MHIST_brc.png,HP,2,train,75.4,0,15.59,99.94
MHIST_brd.png,HP,1,train,76.59,1,1.5,97.7
MHIST_bre.png,HP,1,test,68.55,2,0.54,98.31
MHIST_brf.png,HP,0,train,85.25,0,18.78,99.43
MHIST_brg.png,HP,0,train,41.41,4,0.0,96.59
MHIST_brh.png,HP,0,train,73.19,1,0.73,95.25
MHIST_bri.png,HP,0,train,59.47,4,0.0,99.97
MHIST_brj.png,HP,0,train,48.42,5,0.0,99.36
MHIST_brk.png,HP,0,train,96.64,0,55.74,99.97
MHIST_brl.png,SSA,4,train,63.46,2,0.45,97.86
MHIST_brm.png,HP,1,train,47.01,4,0.0,96.21
MHIST_brn.png,HP,1,train,88.45,0,46.78,100.0
MHIST_bro.png,HP,3,test,57.29,2,0.0,100.0
MHIST_brp.png,HP,0,test,78.14,1,3.35,97.45
MHIST_brq.png,HP,1,train,84.34,0,20.47,99.9
MHIST_brr.png,SSA,7,test,79.07,1,2.07,99.94
MHIST_brs.png,HP,3,test,66.13,2,0.0,97.48
MHIST_brt.png,HP,3,test,73.51,2,0.0,100.0
MHIST_bru.png,HP,0,test,78.12,0,9.47,99.97
MHIST_brv.png,HP,3,test,67.87,1,4.5,99.84
MHIST_brw.png,SSA,6,train,47.93,3,0.0,96.27
MHIST_brx.png,HP,1,test,88.17,0,66.74,98.18
MHIST_bry.png,HP,0,train,76.8,0,8.45,96.33
MHIST_brz.png,HP,0,train,53.76,4,0.0,99.71
MHIST_bsa.png,HP,2,test,81.88,0,64.09,100.0
MHIST_bsb.png,HP,1,train,63.16,2,0.0,97.42
MHIST_bsc.png,HP,0,test,45.66,6,0.0,98.72
MHIST_bsd.png,HP,0,test,54.95,4,0.0,97.32
MHIST_bse.png,SSA,7,train,85.02,0,43.14,99.9
MHIST_bsf.png,HP,0,test,46.24,4,0.16,96.75
MHIST_bsg.png,HP,1,train,64.92,1,0.16,92.0
MHIST_bsh.png,HP,0,test,87.82,0,40.62,99.62
MHIST_bsi.png,HP,2,train,82.5,0,27.71,98.53
MHIST_bsj.png,SSA,6,train,48.0,4,0.0,98.79
MHIST_bsk.png,SSA,6,train,92.73,0,69.52,99.97
MHIST_bsl.png,HP,0,train,84.11,0,15.69,98.47
MHIST_bsm.png,SSA,4,train,90.88,0,47.45,99.97
MHIST_bsn.png,HP,0,train,69.28,1,2.17,93.69
MHIST_bso.png,HP,3,train,93.0,0,72.23,100.0
MHIST_bsp.png,HP,0,train,83.19,0,43.85,95.5
MHIST_bsq.png,SSA,7,train,80.85,0,43.75,100.0
MHIST_bsr.png,HP,0,test,55.81,4,0.38,89.35
MHIST_bss.png,HP,0,test,50.44,5,0.0,100.0
MHIST_bst.png,HP,2,train,95.23,0,82.14,99.59
MHIST_bsu.png,HP,0,test,82.79,0,37.5,99.87
MHIST_bsv.png,HP,1,train,89.21,0,79.34,94.13
MHIST_bsw.png,SSA,5,train,52.12,4,0.0,93.85
MHIST_bsx.png,SSA,6,train,73.26,0,13.33,99.14
MHIST_bsy.png,SSA,7,test,61.64,4,0.0,99.9
MHIST_bsz.png,HP,1,test,46.41,5,0.0,99.97
MHIST_bta.png,SSA,7,test,79.05,0,38.71,99.84
MHIST_btb.png,SSA,7,train,61.82,3,0.0,99.43
MHIST_btc.png,HP,2,train,68.58,0,36.1,94.58
MHIST_btd.png,HP,1,train,61.14,2,0.22,98.88
MHIST_bte.png,HP,2,train,67.06,0,23.72,90.66
MHIST_btf.png,HP,2,test,51.98,3,0.0,98.53
MHIST_btg.png,HP,3,train,81.5,0,29.11,99.74
MHIST_bth.png,HP,2,test,87.28,0,51.63,99.46
MHIST_bti.png,HP,0,train,65.73,1,0.03,97.42
MHIST_btj.png,HP,3,train,51.31,1,0.0,91.36
MHIST_btk.png,HP,0,test,60.83,3,0.1,96.43
MHIST_btl.png,HP,0,test,51.96,3,0.0,99.17
MHIST_btm.png,HP,0,test,90.3,0,60.84,99.94
MHIST_btn.png,HP,0,train,71.38,1,0.0,96.43
MHIST_bto.png,HP,3,train,77.05,0,48.85,95.28
MHIST_btp.png,SSA,4,train,54.68,0,8.0,97.45
MHIST_btq.png,HP,1,train,92.66,0,49.43,99.36
MHIST_btr.png,SSA,7,test,55.25,3,0.0,97.93
MHIST_bts.png,HP,1,train,41.51,6,0.0,99.81
MHIST_btt.png,SSA,6,train,66.22,2,0.0,97.64
MHIST_btu.png,SSA,5,train,53.92,1,0.0,87.12
MHIST_btv.png,HP,2,train,53.19,2,0.06,96.33
MHIST_btw.png,HP,2,train,80.22,0,28.6,98.95
MHIST_btx.png,HP,2,train,36.88,6,0.0,87.18
MHIST_bty.png,SSA,7,test,80.61,0,47.83,98.69
MHIST_btz.png,HP,2,test,55.45,4,0.0,97.7
MHIST_bua.png,HP,3,train,60.85,3,0.0,99.04
MHIST_bub.png,SSA,7,train,71.71,0,14.51,99.17
MHIST_buc.png,HP,2,train,49.41,5,0.0,97.9
MHIST_bud.png,HP,1,test,40.73,6,0.0,90.75
MHIST_bue.png,HP,1,test,77.03,0,24.65,97.58
MHIST_buf.png,SSA,4,train,91.55,0,65.31,99.97
MHIST_bug.png,SSA,7,train,82.93,0,43.37,99.78
MHIST_buh.png,HP,1,test,50.86,3,0.03,96.27
MHIST_bui.png,HP,0,train,48.6,6,0.1,99.14
MHIST_buj.png,HP,1,test,77.56,0,20.28,99.08
MHIST_buk.png,SSA,4,train,85.94,0,34.98,99.94
MHIST_bul.png,HP,0,train,53.58,3,0.06,99.27
MHIST_bum.png,SSA,7,train,56.48,3,0.0,97.0
MHIST_bun.png,HP,1,train,56.84,2,0.03,99.46
MHIST_buo.png,SSA,7,train,61.22,0,17.03,98.02
MHIST_bup.png,SSA,5,train,53.06,4,0.0,99.81
MHIST_buq.png,HP,2,train,74.08,0,9.53,97.83
MHIST_bur.png,SSA,7,test,71.94,1,0.16,99.78
MHIST_bus.png,HP,1,train,89.23,0,31.76,99.49
MHIST_but.png,HP,2,train,71.65,1,0.0,99.65
MHIST_buu.png,HP,1,train,81.66,0,8.71,99.11
MHIST_buv.png,SSA,5,test,65.43,1,0.1,99.97
MHIST_buw.png,HP,1,train,90.44,0,70.95,99.87
MHIST_bux.png,HP,0,test,87.94,0,59.63,100.0
MHIST_buy.png,HP,1,train,72.34,1,3.6,99.01
MHIST_buz.png,HP,0,train,43.71,6,0.0,99.87
MHIST_bva.png,HP,1,test,54.98,4,0.0,96.08
MHIST_bvb.png,SSA,6,test,58.72,3,0.0,99.49
MHIST_bvc.png,HP,0,test,78.65,1,0.19,99.27
MHIST_bvd.png,HP,1,train,77.89,1,0.06,99.11
MHIST_bve.png,HP,0,train,76.83,1,3.92,94.64
MHIST_bvf.png,HP,0,train,68.19,1,0.0,99.62
MHIST_bvg.png,SSA,4,train,75.21,1,3.32,100.0
MHIST_bvh.png,SSA,4,train,88.36,0,64.35,99.84
MHIST_bvi.png,HP,1,train,79.35,0,38.87,97.9
MHIST_bvj.png,HP,1,test,40.31,5,0.0,81.44
MHIST_bvk.png,HP,2,test,41.38,8,0.0,99.68
MHIST_bvl.png,HP,1,test,69.19,2,0.0,98.69
MHIST_bvm.png,HP,1,train,84.26,0,47.23,97.93
MHIST_bvn.png,SSA,5,train,68.58,1,0.22,97.74
MHIST_bvo.png,HP,1,train,59.99,3,1.66,98.09
MHIST_bvp.png,SSA,7,test,76.69,0,38.71,96.91
MHIST_bvq.png,SSA,4,train,66.05,1,4.21,97.99
MHIST_bvr.png,HP,3,train,84.66,0,61.83,99.23
MHIST_bvs.png,HP,2,train,42.92,6,0.0,99.62
MHIST_bvt.png,HP,1,train,74.66,0,34.44,98.12
MHIST_bvu.png,SSA,7,test,90.55,0,48.66,100.0
MHIST_bvv.png,HP,1,test,84.78,0,73.44,96.33
MHIST_bvw.png,HP,2,train,97.19,0,75.22,100.0
MHIST_bvx.png,SSA,7,train,65.06,2,0.1,99.87
MHIST_bvy.png,SSA,7,train,80.13,1,0.0,100.0
MHIST_bvz.png,SSA,5,test,58.39,4,0.0,99.3
MHIST_bwa.png,SSA,6,train,62.0,2,0.0,96.62
MHIST_bwb.png,HP,2,train,56.39,4,0.0,98.5
MHIST_bwc.png,SSA,7,test,59.99,3,0.64,94.61
MHIST_bwd.png,HP,2,train,56.69,2,0.0,99.14
MHIST_bwe.png,HP,2,train,68.16,2,0.0,100.0
MHIST_bwf.png,HP,0,train,59.35,2,0.13,88.97
MHIST_bwg.png,HP,0,test,69.55,2,3.86,98.15
MHIST_bwh.png,HP,3,test,48.33,5,0.0,97.03
MHIST_bwi.png,SSA,5,train,67.27,1,0.1,95.18
MHIST_bwj.png,HP,3,train,94.3,0,75.99,99.71
MHIST_bwk.png,HP,1,train,53.46,0,7.21,98.79
MHIST_bwl.png,SSA,7,train,51.19,5,0.0,98.66
MHIST_bwm.png,HP,1,train,73.43,1,0.86,99.97
MHIST_bwn.png,HP,1,train,73.05,0,28.16,99.46
MHIST_bwo.png,SSA,7,train,58.87,4,0.13,99.43
MHIST_bwp.png,HP,2,train,55.47,0,5.07,90.08
MHIST_bwq.png,HP,1,train,54.3,3,0.0,99.84
MHIST_bwr.png,HP,0,train,98.14,0,92.47,99.97
MHIST_bws.png,SSA,7,train,58.58,3,0.35,99.33
MHIST_bwt.png,HP,0,test,65.77,1,0.0,95.76
MHIST_bwu.png,SSA,4,train,44.03,6,0.0,95.41
MHIST_bwv.png,HP,0,train,48.32,6,0.0,97.96
MHIST_bww.png,HP,0,test,83.11,0,37.44,91.52
MHIST_bwx.png,SSA,5,train,79.83,0,27.61,97.8
MHIST_bwy.png,HP,1,train,66.24,1,4.91,94.52
MHIST_bwz.png,HP,3,test,59.66,3,0.0,98.88
MHIST_bxa.png,HP,1,train,69.81,0,13.39,93.75
MHIST_bxb.png,SSA,7,train,75.08,0,21.59,98.15
MHIST_bxc.png,SSA,7,test,55.2,3,0.0,99.59
MHIST_bxd.png,HP,1,train,83.93,1,0.16,99.87
MHIST_bxe.png,SSA,7,train,71.85,1,0.1,100.0
MHIST_bxf.png,SSA,7,test,55.67,5,0.0,97.77
MHIST_bxg.png,HP,1,test,75.14,1,2.46,99.2
MHIST_bxh.png,HP,2,train,82.13,0,56.7,95.89
MHIST_bxi.png,SSA,6,test,60.32,2,0.0,98.12
MHIST_bxj.png,HP,0,train,85.46,0,29.18,96.94
MHIST_bxk.png,HP,2,test,74.59,2,0.0,99.97
MHIST_bxl.png,HP,3,train,67.84,0,28.28,94.87
MHIST_bxm.png,HP,0,train,71.78,2,0.0,97.54
MHIST_bxn.png,HP,0,train,78.83,1,1.08,99.33
MHIST_bxo.png,HP,0,test,88.44,0,5.17,99.97
MHIST_bxp.png,HP,2,train,56.7,5,0.0,99.97
MHIST_bxq.png,SSA,7,train,66.16,1,0.0,99.9
MHIST_bxr.png,SSA,7,train,78.53,0,26.21,98.15
MHIST_bxs.png,SSA,5,train,55.54,0,8.13,96.78
MHIST_bxt.png,HP,3,train,80.4,0,53.92,94.2
MHIST_bxu.png,HP,2,test,75.48,1,2.1,98.88
MHIST_bxv.png,HP,2,test,61.82,2,0.0,97.8
MHIST_bxw.png,HP,2,train,53.55,4,0.0,96.75
MHIST_bxx.png,HP,0,test,59.83,3,0.0,97.61
MHIST_bxy.png,HP,2,test,82.87,0,36.22,97.54
MHIST_bxz.png,SSA,7,test,44.67,7,0.0,99.84
MHIST_bya.png,SSA,5,test,43.65,4,0.0,93.02
MHIST_byb.png,SSA,6,test,69.61,1,0.03,98.85
MHIST_byc.png,HP,1,train,61.61,4,0.0,98.82
MHIST_byd.png,HP,1,train,96.79,0,59.79,100.0
MHIST_bye.png,HP,1,train,73.47,0,5.58,99.01
MHIST_byf.png,HP,1,test,50.44,2,2.9,100.0
MHIST_byg.png,HP,2,test,67.21,3,0.0,100.0
MHIST_byh.png,SSA,6,train,54.39,5,0.0,97.26
MHIST_byi.png,HP,1,test,72.26,0,18.34,97.77
MHIST_byj.png,HP,3,train,48.56,5,0.0,99.27
MHIST_byk.png,HP,1,test,82.76,0,7.84,99.46
MHIST_byl.png,HP,1,test,84.44,0,17.22,100.0
MHIST_bym.png,SSA,6,train,61.81,2,0.0,98.95
MHIST_byn.png,HP,3,train,64.72,1,0.0,91.17
MHIST_byo.png,HP,1,train,48.87,5,0.0,98.05
MHIST_byp.png,HP,1,train,66.05,0,20.09,100.0
MHIST_byq.png,SSA,4,test,83.22,1,0.0,99.81
MHIST_byr.png,SSA,6,test,69.47,2,0.0,97.77
MHIST_bys.png,HP,1,train,63.96,4,0.29,94.77
MHIST_byt.png,HP,2,train,59.7,1,1.59,98.44
